대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
202606,04919,4919. 학여울역사거리(은마아파트),정기권,M,20대,8,216.05,1.95,8393.08,65
202606,02425,2425.세곡동 사거리(대왕초등학교 정류장),일일권,M,30대,5,401.96,3.61,15616.48,89
202606,01858,"1858. 500번,507번 버스 종점 앞",일일권(3시간),M,20대,1,1375.75,12.40,53448.09,121
202606,03658,3658. 프라이어팰리스아파트,정기권,M,30대,26,2821.04,25.42,109598.23,877
202606,00782,782.서남병원 후문,일일권,F,20대,12,562.39,5.07,21848.91,212
202606,04499,4499. 세양청마루 101동 앞,일일권(비회원),,기타,2,178.93,1.61,6951.35,65
202606,00582,582. 경일중학교 앞,가족권,,~10대,1,86.74,0.78,3369.72,39
202606,04313,4313. 반포종합운동장,정기권,M,60대,20,880.53,7.94,34209.33,310
202606,00213,213. KT앞,정기권,,30대,265,11738.99,105.75,456059.25,3912
202606,05096,5096. LG사이언스파크 E14동,일일권,,30대,30,1279.82,11.54,49721.82,373
202606,00779,779. 신정1동 주민센터 앞,정기권,,20대,194,11681.39,105.31,453823.15,3259
202606,04122,4122. 청계9가교차로 앞,일일권(3시간),M,40대,1,317.62,2.86,12339.60,91
202606,05514,5514.공덕역 1번출구,일일권,,20대,38,4304.69,38.80,167238.06,1261
202606,00327,327. 낙원상가 옆,일일권,F,~10대,2,107.10,0.96,4160.78,32
202606,02616,2616. 거여동 사거리,일일권,,20대,7,279.66,2.53,10865.12,88
202606,03908,3908. 오류동 다숲오피스텔 앞,정기권,M,40대,66,16091.26,107.12,461659.47,2221
202606,03803,3803. 남서울중학교,정기권,,기타,5,240.29,2.16,9335.08,75
202606,04143,4143.서울동물복지지원센터 동대문,일일권(비회원),,기타,11,1412.61,12.72,54879.74,403
202606,01414,1414. 사가정역 2번출구,일일권(비회원),,20대,3,343.62,3.10,13349.88,75
202606,03928,3928.고척아이파크아파트 106동 앞,일일권(3시간),M,40대,1,19.06,0.17,740.67,13
202606,04599,4599. 대림우성아파트 사거리,일일권(3시간),M,50대,1,368.75,3.32,14326.06,73
202606,00648,648. 장안동위더스빌옆,정기권,,40대,134,7467.25,67.28,290103.49,2782
202606,01108,1108. 공항시장역 2번출구 뒤,정기권,F,기타,1,33.53,0.30,1302.82,33
202606,02537,2537.양재역 8번출구 앞,일일권,,30대,42,2243.72,20.17,87168.84,544
202606,04820,4820. 망우역 2번 출구,일일권,,50대,2,44.01,0.40,1709.63,35
202606,04019,4019. 상계주공10단지 버스정류소,정기권,,기타,6,254.48,2.29,9886.73,119
202606,02822,2822.제니스스포츠 앞,정기권,,30대,38,1192.32,10.77,46322.75,315
202606,01253,1253. 오금역 3번 출구 뒤,일일권,,50대,1,174.30,1.57,6771.49,39
202606,01958,1958. 강서수도사업소민원센터,일일권,F,~10대,4,387.06,3.49,15037.38,144
202606,02273,2273. 일동제약 사거리,정기권,F,40대,50,3788.77,34.16,147193.38,1345
202606,04390,4390. 신답역 1번출구,정기권,F,30대,38,1196.84,10.81,46498.94,435
202606,03690,3690. 강일역 4번출구,일일권,,20대,4,53.56,0.49,2080.96,16
202606,01827,1827. 독산보도육교 앞 자전거 보관소,정기권,F,50대,83,22512.38,202.94,874812.24,4517
202606,00796,796.목동아파트 14단지 B상가 앞,일일권(비회원),,~10대,2,63.07,0.57,2450.37,15
202606,00657,657. 동대문롯데캐슬아파트 앞,일일권,M,40대,21,1692.07,15.25,65736.67,541
202606,03518,3518. 군자역 7번출구뒤,일일권,F,60대,1,79.45,0.72,3086.65,100
202606,02723,2723.마곡 필네이처,정기권,F,30대,429,12106.89,109.14,483267.72,4358
202606,04582,4582. 국회도서관,정기권,F,40대,22,1205.70,10.86,46860.81,437
202606,00574,574. 아차산역4번출구,일일권,F,30대,49,4577.98,41.38,178333.42,1309
202606,02650,2650.위례22단지 2208동 다리앞,정기권,M,70대이상,15,591.57,5.34,22982.50,146
202606,01072,1072.고덕역 5번출구,정기권,,30대,84,3969.43,35.75,154212.69,1340
202606,04619,4619. 한강트럼프월드3차 앞,일일권,,20대,67,7704.58,69.41,309065.03,2317
202606,02307,2307. 압구정 한양 3차 아파트,일일권,M,60대,1,57.43,0.55,2377.26,20
202606,04464,4464. 올림픽공원 북2문 A,일일권(비회원),,기타,11,613.79,5.54,23844.96,202
202606,00290,290. 새말소공원,정기권,M,~10대,104,5685.93,51.27,221837.88,1784
202606,00975,975.백련산 힐스테이트상가앞,가족권(2시간),M,~10대,1,358.94,3.24,13945.01,121
202606,04965,4965.고덕비즈밸리 쿠쿠강동빌딩,일일권,M,50대,11,784.68,6.98,30072.42,179
202606,00735,735. 영도초등학교,일일권(3시간),F,30대,2,49.05,0.44,1905.51,86
202606,05877,5877. 문래동 꽃밭정원,일일권(3시간),M,20대,1,5.13,0.05,199.39,1
202606,01450,1450. 화랑대역 7번출구,정기권,,50대,47,3720.52,33.53,144542.15,934
202606,01360,1360. 정릉역,정기권,F,40대,19,882.02,7.95,34266.73,268
202606,04678,4678. 백련산로 녹번센트레빌 ,일일권,M,~10대,7,239.50,2.16,9304.38,124
202606,03134,3134.SK리쳄블(서울아리수본부),정기권,M,60대,2,40.47,0.36,1571.94,72
202606,02913,2913.상계8동 주민센터,정기권,F,~10대,31,801.75,7.22,31148.11,257
202606,04007,4007. 노원 을지대학교 병원,정기권,F,50대,113,7141.49,64.37,277447.11,2277
202606,04329,4329. SC제일은행 양재동지점 앞,일일권,F,40대,2,27.92,0.25,1084.81,55
202606,00982,982. 녹번초등학교(서오릉로),정기권,,30대,64,2383.76,21.51,92607.48,976
202606,04425,4425. 하늘채코오롱아파트 앞,정기권,F,50대,19,1142.98,10.32,44404.39,334
202606,01457,1457. 동원사거리,일일권,,30대,7,500.78,4.51,19455.22,101
202606,02184,2184. 구암초등학교 버스정류장,일일권,F,~10대,1,9.38,0.08,364.34,6
202606,01750,1750. 창포원 남쪽 입구,정기권,M,60대,73,13545.07,122.10,526225.94,3433
202606,00787,787.양천아파트 입구,일일권,,20대,49,3858.04,34.76,152266.49,921
202606,00621,621. 전농초등학교 건너편,정기권,F,30대,24,809.98,7.30,31467.40,209
202606,00405,405. DMC빌 앞,정기권,M,50대,126,13837.72,124.75,537596.86,4009
202606,01203,1203. 밀리아나2빌딩 앞,정기권,M,20대,82,3675.56,33.16,142795.55,1304
202606,02622,2622. 올림픽공원역 3번출구,일일권(3시간),M,20대,4,1075.56,9.70,41785.67,392
202606,04318,4318. 방배역 2번 출구,일일권(비회원),,20대,1,14.33,0.13,556.76,4
202606,00837,837. 한남나들목 입구,정기권,M,30대,85,17096.96,154.10,670200.24,2930
202606,02310,2310. 청담동 맥도날드 옆(위치),일일권(비회원),,기타,2,251.93,2.27,9787.62,112
202606,01358,1358. 정릉도서관 앞,정기권,,20대,26,1884.19,16.95,73200.66,578
202606,04766,4766. 서소문성지역사박물관,일일권,M,30대,16,1221.15,11.01,49424.47,475
202606,01228,1228. 마천사거리 ,정기권,,70대이상,2,71.58,0.65,2780.73,31
202606,01264,1264. 천호역 10번 출구 앞,정기권,M,70대이상,42,4547.17,41.00,176658.31,1318
202606,03927,3927. 구로월드아파트 앞,일일권,M,~10대,41,1956.05,17.68,75992.48,720
202606,02637,2637. 아시아지하보도 14번 출구,일일권,F,20대,94,8059.31,73.04,314792.36,2641
202606,02111,2111. 서울대입구역 1번출구,정기권,F,50대,18,1398.44,12.60,54329.60,670
202606,00428,428. 명보사거리,정기권,,50대,35,1528.84,13.77,59396.03,1240
202606,00724,724. 계남공원 입구 주출입구 좌측,일일권,M,40대,9,415.31,3.73,16134.84,130
202606,04493,4493. 마천사거리 2,정기권,F,40대,19,745.79,6.72,28974.06,339
202606,03103,3103. 홍제삼거리 북측,일일권,F,기타,1,355.92,3.21,13827.62,99
202606,00458,458. 광화문역 5번출구,정기권,F,40대,86,5372.59,48.41,208724.13,1929
202606,04620,4620. 삼각지역 14번 출구 앞(교통섬),일일권,M,60대,3,142.73,1.29,5545.09,45
202606,02034,2034. 사당역 7번출구쪽,일일권,F,30대,20,2765.88,24.94,107455.19,786
202606,00215,215. 여의도고교 앞,일일권,,기타,10,1984.04,17.88,77080.18,725
202606,04509,4509. 서울영상고교 입구,가족권,,~10대,1,81.61,0.74,3170.60,19
202606,02145,2145. 은천초등학교 육교,정기권,,20대,42,4773.45,43.03,185448.93,1752
202606,03517,3517. 용마사거리,정기권,M,70대이상,29,2105.99,18.97,81817.45,2790
202606,01158,1158. 가양역 8번출구,가족권,,~10대,4,214.23,1.93,8322.60,105
202606,04576,4576.보라매sk뷰 108동 앞,일일권,M,30대,5,133.37,1.21,5181.50,59
202606,01366,1366. 일신초등학교 옆,일일권,F,~10대,2,118.83,1.07,4616.53,64
202606,01757,1757.솔밭공원역 1번출구 앞,일일권,,60대,1,124.15,1.12,4823.37,37
202606,01017,1017. 둔촌고교입구 교차로(길동주민센터 방면),정기권,,50대,61,4001.13,36.03,157027.23,1538
202606,04399,4399. 더리브 세종타워 앞,일일권,F,50대,2,403.62,3.64,15680.30,174
202606,00832,832. 이촌1동 주민센터 뒤,정기권,F,40대,44,3978.60,35.84,154569.39,1318
202606,00215,215. 여의도고교 앞,일일권,M,60대,5,709.12,6.40,27549.41,175
202606,00771,771.목동아파트 703동 앞,가족권(2시간),F,~10대,2,334.54,3.01,12997.06,217
202606,02401,2401. 밀알학교 입구 (삼성서울병원 입구),정기권,F,20대,20,1495.01,13.47,58080.90,428
202606,04619,4619. 한강트럼프월드3차 앞,일일권,F,20대,94,10895.26,98.81,429684.42,3677
202606,00215,215. 여의도고교 앞,일일권(3시간),F,20대,1,69.72,0.63,2708.54,14
202606,03908,3908. 오류동 다숲오피스텔 앞,일일권,M,30대,10,429.97,4.11,17701.57,279
202606,01708,1708. 도봉보건소사거리,일일권,,50대,8,558.40,5.04,21694.32,314
202606,04776,4776. 신세계면세점,일일권,M,30대,13,661.99,5.91,25498.26,206
202606,01966,1966. 한마을아파트 정문상가,정기권,M,~10대,169,5975.22,53.95,232485.33,2140
202606,02038,2038. 동작역 7번출구,정기권,,30대,41,3290.42,29.68,133297.67,1046
202606,03656,3656. 둔촌푸르지오아파트,일일권,,50대,1,61.04,0.55,2371.52,19
202606,01912,1912. 한신휴아파트 앞,일일권,F,20대,16,1053.78,9.50,40922.08,381
202606,00432,432. 마포중앙도서관,정기권,F,50대,7,635.58,5.73,24691.85,232
202606,01245,1245. 문정 법조단지9,정기권,M,20대,146,6256.97,56.39,243082.84,2236
202606,01200,1200. 개화광역환승센터,정기권,,60대,2,16.50,0.15,641.11,51
202606,02344,2344. 리엔파크 2단지 앞,정기권,,30대,9,774.95,6.99,30106.63,207
202606,02525,2525.반포쇼핑타운 2동 앞,정기권,M,~10대,126,8156.57,73.50,316787.64,2906
202606,02616,2616. 거여동 사거리,일일권,M,60대,2,69.06,0.62,2683.29,24
202606,04576,4576.보라매sk뷰 108동 앞,정기권,F,40대,116,3472.12,31.36,134892.28,1513
202606,04939,4939.도산공원,정기권,F,40대,10,860.61,7.76,33434.72,265
202606,04952,4952.천호시장 버스정류소 옆,가족권,M,~10대,1,99.07,0.89,3849.05,42
202606,04131,4131. 베네스트 오피스텔 앞,일일권,,70대이상,2,198.31,1.78,7704.26,86
202606,03914,3914. 신도림쌍용플래티넘노블아파트 앞,정기권,M,20대,142,4306.02,38.81,167288.34,1595
202606,02709,2709.강변아파트 310동 앞,일일권(3시간),F,~10대,1,186.62,1.68,7250.06,92
202606,04964,4964.암사역사공원역 1번출구 A,일일권(비회원),,40대,1,104.57,0.94,4062.70,31
202606,00516,516. 광진메디칼 앞,정기권,M,20대,337,14058.76,126.86,548095.41,5157
202606,04537,4537. 서울남부지방검찰청 후문 ,정기권,M,70대이상,1,15.83,0.14,615.02,4
202606,05506,5506. 월드컵참누리아파트,일일권(비회원),,기타,2,277.71,2.50,10789.30,73
202606,00927,927. 연신내역 3번출구 인근,일일권,,20대,14,790.35,7.15,30705.26,245
202606,01690,1690. 도봉운전면허시험장 버스정류장 옆,정기권,M,70대이상,1,51.65,0.47,2006.77,17
202606,00780,780.신정교 하부,일일권,,기타,13,1991.47,17.96,79831.19,666
202606,03536,3536. 중앙농협(자양동),일일권,F,20대,50,3571.19,32.20,140719.78,1133
202606,04825,4825. 신내동 벽산아파트 후문 앞,정기권,M,50대,5,242.19,2.19,9409.24,115
202606,00770,770.목동역5번출구,가족권(2시간),F,~10대,3,268.09,2.47,10682.46,104
202606,04373,4373. 서울숲 지식산업센터,정기권,F,60대,6,320.16,2.87,12438.53,112
202606,00781,781.신정보도육교 아래,정기권,M,20대,372,13834.53,124.52,538826.46,4578
202606,00870,870.노들섬 서측 앞,정기권,F,30대,41,5719.10,51.76,223164.19,1367
202606,05089,5089. LG사이언스파크 E10동,일일권(비회원),F,기타,1,21.11,0.19,820.00,8
202606,04274,4274. 신촌 파랑고래 입구,정기권,M,60대,7,416.94,3.76,16197.97,213
202606,00295,295.영등포공원 분수대 앞,정기권,M,40대,29,919.30,8.29,35714.85,259
202606,00500,500. 어린이대공원역 3번출구 앞,일일권,F,~10대,6,420.49,3.78,16336.08,127
202606,01696,1696.수락리버시티4단지,정기권,F,60대,38,2895.89,26.11,112504.83,806
202606,01191,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",정기권,F,60대,9,460.17,4.15,17877.96,229
202606,00309,309. 광화문역 6번출구 옆 B,정기권,,50대,22,1075.11,9.70,41767.19,919
202606,04316,4316. 고속터미널역 3번출구,일일권,M,~10대,10,751.18,6.76,29183.30,318
202606,01017,1017. 둔촌고교입구 교차로(길동주민센터 방면),정기권,,20대,140,9992.40,90.08,388702.51,4479
202606,03894,3894. 노룬산시장 앞,정기권,,50대,35,4481.89,40.42,174121.19,1103
202606,02344,2344. 리엔파크 2단지 앞,일일권(비회원),,40대,1,56.36,0.51,2189.56,48
202606,02056,2056. 동작구민 체육센터,정기권,,기타,18,945.26,8.51,36723.75,267
202606,00795,795.양천 해누리타운,정기권,,50대,122,4113.04,37.04,159583.09,2053
202606,02394,2394. 개포래미안포레스트아파트 107동 앞,정기권,M,기타,1,27.48,0.25,1067.76,10
202606,01365,1365. 선잠단지 앞,정기권,F,70대이상,5,420.63,3.78,16341.78,146
202606,03618,3618. 서울율현초교 삼거리,정기권,M,50대,48,3876.34,34.93,152181.33,998
202606,03813,3813. 낙성대역 5번출구,정기권,F,30대,19,1101.83,9.92,42805.96,341
202606,00706,706. 신정네거리역,정기권,F,30대,49,2647.30,23.85,104640.22,786
202606,00533,533. 금남시장 교차로,일일권(비회원),,기타,2,373.77,3.37,14521.13,110
202606,00345,345. 서울보증보험본사 앞,일일권(비회원),,기타,5,84.85,0.76,3296.05,24
202606,03610,3610. 윗반마을 입구,일일권,M,50대,1,96.54,0.91,3931.97,25
202606,00752,752. 성원2차 아파트,일일권,,기타,1,24.64,0.22,957.19,5
202606,03785,3785. 마곡14단지 1408동앞,일일권,,40대,2,103.88,0.94,4035.64,67
202606,04508,4508. 유원목동아파트 103동 앞,정기권,,30대,177,9027.68,81.38,350722.63,3924
202606,00577,577. 광진청소년수련관,일일권,F,40대,19,1695.57,15.62,67274.26,658
202606,01305,1305. 성북구청,정기권,,60대,15,308.29,2.78,11976.82,89
202606,04389,4389. 서울숲역3번출구,일일권,M,50대,9,1185.42,10.68,46053.73,362
202606,00737,737. 장수공원,일일권,M,40대,3,157.23,1.35,5819.63,42
202606,02083,2083.흑석롯데캐슬에듀포레(107동),정기권,,기타,4,65.05,0.58,2527.25,101
202606,00416,416. 상암월드컵파크 1단지 교차로,정기권,F,20대,38,2240.10,20.21,87027.08,566
202606,01444,1444. 면목4치안센터,정기권,,기타,1,63.41,0.57,2463.66,22
202606,01735,"1735. 도봉역 1,2번 출구사이 건너편",정기권,F,20대,34,2388.81,21.55,92805.18,928
202606,01839,1839. 수출의 다리 아래,정기권,,40대,30,2219.08,20.00,86210.53,720
202606,02731,2731.명덕고교,일일권,F,~10대,8,253.09,2.29,9832.42,95
202606,04867,4867. 가락대림아파트 앞,일일권(비회원),,~10대,1,57.34,0.52,2227.54,10
202606,05503,5503. 마포아트센터 앞,정기권,M,50대,233,12895.66,116.21,502929.65,3635
202606,06187,6187.마곡119안전센터 맞은편,정기권,F,70대이상,1,9.65,0.09,374.78,9
202606,02645,2645.잠실나들목2(엘스아파트136동),일일권(비회원),,20대,3,378.12,3.41,14689.73,102
202606,00837,837. 한남나들목 입구,정기권,M,70대이상,32,2632.18,23.72,102260.22,1618
202606,03783,3783. 마곡금호어울림아파트,일일권,M,20대,38,3112.28,28.04,120910.54,671
202606,00383,383. 신당역 12번 출구 뒤,정기권,,40대,66,3647.81,32.82,141491.64,1675
202606,06053,6053. 중부세무서 앞,정기권,,30대,6,255.87,2.31,9940.79,100
202606,00912,912. 응암오거리,정기권,F,20대,80,4412.28,39.79,171415.55,1493
202606,02376,2376. 수서역 7번출구 앞,일일권,,20대,17,1215.86,10.96,47235.28,286
202606,01675,1675. 월계문화체육센터,일일권,,20대,3,174.74,1.57,6788.71,56
202606,01866,1866.서울안천초등학교 옆,정기권,F,60대,9,3128.52,28.22,121543.15,852
202606,02145,2145. 은천초등학교 육교,정기권,,50대,32,1201.24,10.85,46668.33,1015
202606,03759,3759. 이대서울병원,정기권,F,기타,4,228.44,2.05,8875.30,122
202606,04823,4823. 방정환교육지원센터 옆,정기권,,60대,6,266.50,2.41,10353.12,69
202606,01770,1770.도봉한신아파트 주변,정기권,F,기타,2,774.19,6.98,30077.44,172
202606,00770,770.목동역5번출구,가족권,F,~10대,2,85.05,0.76,3304.03,37
202606,01444,1444. 면목4치안센터,일일권,,60대,1,7.46,0.07,290.00,5
202606,04398,4398. 유원지식산업센터 앞,정기권,,50대,39,4995.55,45.00,194076.92,1410
202606,04303,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),정기권,,기타,5,774.48,6.98,30088.70,257
202606,04658,4658. 녹번역1번출구앞,일일권,M,40대,4,180.58,1.62,7015.52,43
202606,04350,4350.누리숲어린이공원 앞,일일권,,~10대,1,98.33,0.89,3820.00,26
202606,04846,4846. 상봉동양엔파트 앞,일일권(비회원),,30대,2,109.05,0.98,4236.45,25
202606,05882,5882. 휴젠느,일일권,M,기타,1,24.76,0.22,961.85,7
202606,04530,4530. 방아다리어린이공원,일일권,,기타,4,142.73,1.29,5544.82,32
202606,02088,2088.상도중앙하이츠빌 입구,정기권,M,20대,19,1742.49,15.73,67695.35,462
202606,02020,2020. 장승배기역2번출구뒷편쪽,정기권,F,40대,41,1864.71,16.83,72443.47,488
202606,03421,3421.혜화역 1번출구,일일권,F,30대,7,585.64,5.27,22751.93,161
202606,00219,219. 롯데캐슬엠파이어 옆,일일권(비회원),,20대,2,190.67,1.72,7407.74,46
202606,01203,1203. 밀리아나2빌딩 앞,정기권,M,70대이상,5,224.14,2.02,8707.89,149
202606,00617,617. 청솔우성아파트 앞,일일권,M,30대,12,928.50,8.13,35036.88,273
